role,episode,terrain,update_in_episode,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
population,46,cardboard,51,8050,0.053282223641872406,0.03944648429751396,-23.722339630126953,0.003134373342618346,17.76297378540039,-9.0,9.0,23.659013748168945,2.066664457321167,1.7134974002838135,-0.8850423693656921,3673
population,46,cardboard,52,8050,0.020945955067873,0.022164175286889076,-23.003158569335938,0.003137000370770693,16.6654109954834,-9.0,9.0,22.86652183532715,2.504990339279175,1.6712452173233032,-0.8857443928718567,3674
population,46,cardboard,53,8050,0.11616885662078857,0.06314554065465927,-22.872554779052734,0.0031397314742207527,21.23257064819336,-9.0,9.0,22.833328247070312,2.5441927909851074,1.711430549621582,-0.9005990028381348,3675
population,46,cardboard,54,8050,0.023350434377789497,0.030979281291365623,-23.487451553344727,0.003141885157674551,-4.829005241394043,-9.0,9.0,23.370990753173828,2.2110543251037598,1.4398106336593628,-0.8963264226913452,3676
population,46,cardboard,55,8050,0.04118291288614273,0.0472247488796711,-23.459768295288086,0.0031439608428627253,2.12627911567688,-9.0,9.0,23.307348251342773,2.054384469985962,1.4750951528549194,-0.914563775062561,3677
population,46,cardboard,56,8050,0.8046712279319763,0.7711061835289001,-23.640583038330078,0.0031461967155337334,9.130515098571777,-9.0,9.0,23.500062942504883,2.801516056060791,1.5049984455108643,-0.8925102949142456,3678
population,46,cardboard,57,8050,0.10826379060745239,0.14071258902549744,-23.899621963500977,0.0031483774073421955,2.6149048805236816,-9.0,9.0,23.35989761352539,2.5194051265716553,1.4848787784576416,-0.8971074223518372,3679
population,46,cardboard,58,8050,0.034589726477861404,0.02696564421057701,-23.526262283325195,0.0031499736942350864,-6.194797039031982,-9.0,9.0,23.24103355407715,2.18231201171875,1.4186627864837646,-0.9229620099067688,3680
population,46,cardboard,59,8050,0.1837754249572754,0.17173510789871216,-23.639270782470703,0.0031511455308645964,-4.170623779296875,-9.0,9.0,23.76669692993164,2.4911305904388428,1.3302608728408813,-0.9159520864486694,3681
population,46,cardboard,60,8050,0.06493569910526276,0.07501690089702606,-23.508602142333984,0.003151833778247237,-10.07467269897461,-9.0,9.0,23.35721206665039,1.765859603881836,1.3238906860351562,-0.8619769215583801,3682
population,46,cardboard,61,8050,0.1865781843662262,0.20637094974517822,-23.9227294921875,0.003152086166664958,-9.446773529052734,-9.0,9.0,23.478979110717773,2.631993055343628,1.3521363735198975,-0.8946579694747925,3683
population,46,cardboard,62,8050,0.02419055439531803,0.04181652516126633,-23.167407989501953,0.0031526798848062754,7.898195266723633,-9.0,9.0,22.841684341430664,2.40590238571167,1.5208101272583008,-0.9382224082946777,3684
