design_index,checkpoint,replay,reason,width_ratio,actual_width,attack_angle_deg,measured_robustness,measured_mean_return,measured_worst_terrain_return,measured_std_across_terrains,measured_noise_variance,cardboard_measured_mean,carpet_measured_mean,cardboard_measured_std,carpet_measured_std,cardboard_measured_sem_var,carpet_measured_sem_var,cardboard_rollouts,carpet_rollouts,critic_robustness,critic_lcb_robustness,cardboard_critic_q,carpet_critic_q,cardboard_critic_lcb_q,carpet_critic_lcb_q,cardboard_q1_mean,cardboard_q2_mean,carpet_q1_mean,carpet_q2_mean,cardboard_q_disagreement,carpet_q_disagreement,cardboard_state_uncertainty,carpet_state_uncertainty,mean_q_disagreement,mean_state_uncertainty,calibration_base,local_residual,local_residual_correction,calibrated_score,calibration_known_distance,measured_rank,critic_rank,critic_lcb_rank,calibrated_rank,individual_critic_sources,individual_ensemble_mean,individual_ensemble_std,individual_ensemble_robustness,individual_ensemble_disagreement,individual_own_robustness,individual_own_cardboard_q,individual_own_carpet_q,individual_mean_q_disagreement,individual_cardboard_mean,individual_cardboard_std,individual_carpet_mean,individual_carpet_std,individual_own_rank,individual_ensemble_rank,individual_calibrated_score,individual_calibrated_rank,row_type,proposal_checkpoint,proposal_tag,proposal_index,source,full_design,objective,objective_score,proposal_objective,proposal_score,gp_mean,gp_std,gp_cardboard_mean,gp_cardboard_std,gp_carpet_mean,gp_carpet_std,expected_improvement,ucb_score,acquisition_score,critic_prior_contribution,critic_prior_validity,individual_critic_prior_contribution,individual_critic_prior_validity,critic_objective_score,known_distance,best_measured_distance,critic_clipped_width,critic_clipped_angle,checkpoint_clip_distance,outside_checkpoint_bounds,iteration,particle,normalized_width,normalized_angle,cost
,,,,0.8999468088150024,7.713829789842878,28.27527618408203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8212197836034214,expected_improvement,0.8212197836034214,17.053220623306142,4.8681237546232925,,,,,0.8212197836034214,21.921344377929437,0.8212197836034214,0.0,0.0,0.0,0.0,,0.057490888983011246,0.057490888983011246,0.8999468088150024,28.27527618408203,0.0,False,13,104,0.9998818039894104,0.9425091743469238,-0.8212197836034214
,,,,0.8850027918815613,7.585738216127668,28.166885375976562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8046252780097184,expected_improvement,0.8046252780097184,16.719954326209134,5.088690535360127,,,,,0.8046252780097184,21.80864486156926,0.8046252780097184,0.0,0.0,0.0,0.0,,0.06960152834653854,0.06960152834653854,0.8850027918815613,28.166885375976562,0.0,False,13,105,0.9666728973388672,0.9388961791992188,-0.8046252780097184
,,,,0.8960628509521484,7.680538722446986,27.877649307250977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8127323873304817,expected_improvement,0.8127323873304817,16.129200392370247,5.581544111641212,,,,,0.8127323873304817,21.71074450401146,0.8127323873304817,0.0,0.0,0.0,0.0,,0.07128401100635529,0.07128401100635529,0.8960628509521484,27.877649307250977,0.0,False,13,106,0.9912508726119995,0.929254949092865,-0.8127323873304817
,,,,0.8685663938522339,7.4448548044477185,28.288349151611328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7716483062981931,expected_improvement,0.7716483062981931,16.80700698515606,4.917284267257005,,,,,0.7716483062981931,21.724291252413067,0.7716483062981931,0.0,0.0,0.0,0.0,,0.09019223600625992,0.09019223600625992,0.8685663938522339,28.288349151611328,0.0,False,13,107,0.930147647857666,0.9429450035095215,-0.7716483062981931
,,,,0.8621062636375427,7.389482259750366,27.990142822265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7629207701663959,expected_improvement,0.7629207701663959,16.070441824485275,5.467376156344739,,,,,0.7629207701663959,21.537817980830013,0.7629207701663959,0.0,0.0,0.0,0.0,,0.10760759562253952,0.10760759562253952,0.8621062636375427,27.990142822265625,0.0,False,13,108,0.9157917499542236,0.9330047369003296,-0.7629207701663959
,,,,0.8913475275039673,7.640121664319719,28.292266845703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8090376965995204,expected_improvement,0.8090376965995204,17.047272029267102,4.836398846076518,,,,,0.8090376965995204,21.88367087534362,0.8090376965995204,0.0,0.0,0.0,0.0,,0.06008409336209297,0.06008409336209297,0.8913475275039673,28.292266845703125,0.0,False,13,109,0.9807722568511963,0.9430755376815796,-0.8090376965995204
,,,,0.8838269114494324,7.575659240995134,27.840858459472656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7949396434518444,expected_improvement,0.7949396434518444,15.970988068134472,5.647293945469049,,,,,0.7949396434518444,21.618282013603523,0.7949396434518444,0.0,0.0,0.0,0.0,,0.08044607937335968,0.08044607937335968,0.8838269114494324,27.840858459472656,0.0,False,13,110,0.9640598297119141,0.9280285835266113,-0.7949396434518444
,,,,0.8962135314941406,7.681830269949777,28.284801483154297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8160087050747722,expected_improvement,0.8160087050747722,17.058470927388974,4.848160110696329,,,,,0.8160087050747722,21.9066310380853,0.8160087050747722,0.0,0.0,0.0,0.0,,0.05778917297720909,0.05778917297720909,0.8962135314941406,28.284801483154297,0.0,False,13,111,0.9915856122970581,0.9428267478942871,-0.8160087050747722
,,,,0.8980270028114319,7.697374309812273,28.117332458496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8226320680612039,expected_improvement,0.8226320680612039,16.688133615146622,5.169593377999925,,,,,0.8226320680612039,21.857726993146546,0.8226320680612039,0.0,0.0,0.0,0.0,,0.06290855258703232,0.06290855258703232,0.8980270028114319,28.117332458496094,0.0,False,13,112,0.9956156015396118,0.9372444152832031,-0.8226320680612039
,,,,0.898411750793457,7.700672149658203,28.13812255859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8230419180163291,expected_improvement,0.8230419180163291,16.73711558782267,5.131343635982541,,,,,0.8230419180163291,21.86845922380521,0.8230419180163291,0.0,0.0,0.0,0.0,,0.06216283515095711,0.06216283515095711,0.898411750793457,28.13812255859375,0.0,False,13,113,0.9964706897735596,0.9379374384880066,-0.8230419180163291
,,,,0.8971607685089111,7.689949444362095,28.234498977661133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8195120407621764,expected_improvement,0.8195120407621764,16.95010781586015,4.947557579560987,,,,,0.8195120407621764,21.897665395421136,0.8195120407621764,0.0,0.0,0.0,0.0,,0.05918729677796364,0.05918729677796364,0.8971607685089111,28.234498977661133,0.0,False,13,114,0.9936906099319458,0.9411499500274658,-0.8195120407621764
,,,,0.8959662914276123,7.679711069379533,28.60042953491211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7782894168420049,expected_improvement,0.7782894168420049,17.73984201420302,4.165616396790379,,,,,0.7782894168420049,21.9054584109934,0.7782894168420049,0.0,0.0,0.0,0.0,,0.04750572144985199,0.04750572144985199,0.8959662914276123,28.60042953491211,0.0,False,13,115,0.9910361766815186,0.9533476233482361,-0.7782894168420049
,,,,0.8986507654190063,7.702720846448625,28.377962112426758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8125124268317774,expected_improvement,0.8125124268317774,17.276272568778793,4.657401272962997,,,,,0.8125124268317774,21.93367384174179,0.8125124268317774,0.0,0.0,0.0,0.0,,0.05415097624063492,0.05415097624063492,0.8986507654190063,28.377962112426758,0.0,False,13,116,0.9970017075538635,0.9459320902824402,-0.8125124268317774
,,,,0.8969416618347168,7.688071387154715,28.042816162109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8205288511266582,expected_improvement,0.8205288511266582,16.51300807585615,5.303416728376196,,,,,0.8205288511266582,21.816424804232344,0.8205288511266582,0.0,0.0,0.0,0.0,,0.06559252738952637,0.06559252738952637,0.8969416618347168,28.042816162109375,0.0,False,13,117,0.9932037591934204,0.9347605109214783,-0.8205288511266582
,,,,0.8942291736602783,7.664821488516671,28.095176696777344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8179025706436709,expected_improvement,0.8179025706436709,16.619711868609855,5.210013518323619,,,,,0.8179025706436709,21.829725386933475,0.8179025706436709,0.0,0.0,0.0,0.0,,0.06477618217468262,0.06477618217468262,0.8942291736602783,28.095176696777344,0.0,False,13,118,0.9871760606765747,0.936505913734436,-0.8179025706436709
,,,,0.899841845035553,7.71293010030474,28.129159927368164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8247535250592348,expected_improvement,0.8247535250592348,16.722144216718828,5.1486691012041845,,,,,0.8247535250592348,21.870813317923012,0.8247535250592348,0.0,0.0,0.0,0.0,,0.06236235052347183,0.06236235052347183,0.899841845035553,28.129159927368164,0.0,False,13,119,0.9996485710144043,0.9376386404037476,-0.8247535250592348
,,,,0.8917500972747803,7.643572262355259,28.150829315185547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8144892209051208,expected_improvement,0.8144892209051208,16.732137846025832,5.109172179757864,,,,,0.8144892209051208,21.841310025783695,0.8144892209051208,0.0,0.0,0.0,0.0,,0.06430761516094208,0.06430761516094208,0.8917500972747803,28.150829315185547,0.0,False,13,120,0.9816669225692749,0.9383609890937805,-0.8144892209051208
,,,,0.8979768753051758,7.696944645472935,28.10299301147461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.822533405483164,expected_improvement,0.822533405483164,16.655183311218977,5.195801720663749,,,,,0.822533405483164,21.850985031882725,0.822533405483164,0.0,0.0,0.0,0.0,,0.06339317560195923,0.06339317560195923,0.8979768753051758,28.10299301147461,0.0,False,13,121,0.9955042600631714,0.9367664456367493,-0.822533405483164
,,,,0.8876514434814453,7.608440944126674,27.540908813476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7735939361837267,expected_improvement,0.7735939361837267,15.315382484522317,6.073774834377969,,,,,0.7735939361837267,21.389157318900285,0.7735939361837267,0.0,0.0,0.0,0.0,,0.08644100278615952,0.08644100278615952,0.8876514434814453,27.540908813476562,0.0,False,13,122,0.9725587964057922,0.9180302619934082,-0.7735939361837267
,,,,0.891066312789917,7.637711252485002,28.10906410217285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8138108853449167,expected_improvement,0.8138108853449167,16.63313495128064,5.186638665628253,,,,,0.8138108853449167,21.81977361690889,0.8138108853449167,0.0,0.0,0.0,0.0,,0.06608370691537857,0.06608370691537857,0.891066312789917,28.10906410217285,0.0,False,13,123,0.9801473617553711,0.9369688034057617,-0.8138108853449167
,,,,0.8926758766174316,7.6515075138637,28.12336540222168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8159280797337507,expected_improvement,0.8159280797337507,16.675322346085814,5.1593092768662405,,,,,0.8159280797337507,21.834631622952053,0.8159280797337507,0.0,0.0,0.0,0.0,,0.06463716179132462,0.06463716179132462,0.8926758766174316,28.12336540222168,0.0,False,13,124,0.9837242364883423,0.9374455213546753,-0.8159280797337507
,,,,0.897333025932312,7.691425936562674,27.99906349182129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8198159519246738,expected_improvement,0.8198159519246738,16.41422517692161,5.379726011378779,,,,,0.8198159519246738,21.79395118830039,0.8198159519246738,0.0,0.0,0.0,0.0,,0.06696068495512009,0.06696068495512009,0.897333025932312,27.99906349182129,0.0,False,13,125,0.9940735101699829,0.933302104473114,-0.8198159519246738
,,,,0.87050861120224,7.461502381733485,27.870256423950195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7750887847494509,expected_improvement,0.7750887847494509,15.911689580541116,5.62857253666735,,,,,0.7750887847494509,21.540262117208467,0.7750887847494509,0.0,0.0,0.0,0.0,,0.09661678969860077,0.09661678969860077,0.87050861120224,27.870256423950195,0.0,False,13,126,0.934463620185852,0.9290085434913635,-0.7750887847494509
,,,,0.8860238790512085,7.5944903918675015,28.075977325439453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8066126098076983,expected_improvement,0.8066126098076983,16.522912994948456,5.252309417532676,,,,,0.8066126098076983,21.77522241248113,0.8066126098076983,0.0,0.0,0.0,0.0,,0.0712585300207138,0.0712585300207138,0.8860238790512085,28.075977325439453,0.0,False,13,127,0.9689419269561768,0.9358659386634827,-0.8066126098076983
,,,,0.8978778719902039,7.696096045630319,28.10029411315918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8224021680623447,expected_improvement,0.8224021680623447,16.648602359162023,5.200687088381606,,,,,0.8224021680623447,21.84928944754363,0.8224021680623447,0.0,0.0,0.0,0.0,,0.06349891424179077,0.06349891424179077,0.8978778719902039,28.10029411315918,0.0,False,13,128,0.9952841997146606,0.9366764426231384,-0.8224021680623447
,,,,0.8846243619918823,7.582494531358991,28.248226165771484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8014976533289938,expected_improvement,0.8014976533289938,16.8985148322161,4.934948984839825,,,,,0.8014976533289938,21.833463817055925,0.8014976533289938,0.0,0.0,0.0,0.0,,0.06765450537204742,0.06765450537204742,0.8846243619918823,28.248226165771484,0.0,False,13,129,0.965831995010376,0.9416075348854065,-0.8014976533289938
,,,,0.895069420337677,7.672023602894374,28.10668182373047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8190054204586048,expected_improvement,0.8190054204586048,16.65027526928531,5.1888943190260175,,,,,0.8190054204586048,21.83916958831133,0.8190054204586048,0.0,0.0,0.0,0.0,,0.06405464559793472,0.06405464559793472,0.895069420337677,28.10668182373047,0.0,False,13,130,0.9890432357788086,0.9368894100189209,-0.8190054204586048
,,,,0.8731772899627686,7.484376771109445,28.092514038085938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7857364701460885,expected_improvement,0.7857364701460885,16.436990362006213,5.25501168510884,,,,,0.7857364701460885,21.692002047115054,0.7857364701460885,0.0,0.0,0.0,0.0,,0.08715301007032394,0.08715301007032394,0.8731772899627686,28.092514038085938,0.0,False,13,131,0.9403940439224243,0.9364171624183655,-0.7857364701460885
,,,,0.8975248336791992,7.693070002964564,28.23697280883789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8198782830247642,expected_improvement,0.8198782830247642,16.957315761143615,4.94277029893293,,,,,0.8198782830247642,21.900086060076546,0.8198782830247642,0.0,0.0,0.0,0.0,,0.059024397283792496,0.059024397283792496,0.8975248336791992,28.23697280883789,0.0,False,13,132,0.994499683380127,0.941232442855835,-0.8198782830247642
,,,,0.899310827255249,7.708378519330705,27.81795310974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8122312211299035,expected_improvement,0.8122312211299035,16.004317250988844,5.6770599006855695,,,,,0.8122312211299035,21.681377151674415,0.8122312211299035,0.0,0.0,0.0,0.0,,0.0727510079741478,0.0727510079741478,0.899310827255249,27.81795310974121,0.0,False,13,133,0.9984686374664307,0.9272651076316833,-0.8122312211299035
,,,,0.8910318613052368,7.6374159540448865,28.128009796142578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8137162473160688,expected_improvement,0.8137162473160688,16.675941541621665,5.152008808564001,,,,,0.8137162473160688,21.827950350185667,0.8137162473160688,0.0,0.0,0.0,0.0,,0.06550490856170654,0.06550490856170654,0.8910318613052368,28.128009796142578,0.0,False,13,134,0.980070948600769,0.937600314617157,-0.8137162473160688
,,,,0.89499831199646,7.671414102826799,28.125041961669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8189116430984533,expected_improvement,0.8189116430984533,16.691745669385234,5.155268566351614,,,,,0.8189116430984533,21.84701423573685,0.8189116430984533,0.0,0.0,0.0,0.0,,0.06347927451133728,0.06347927451133728,0.89499831199646,28.125041961669922,0.0,False,13,135,0.9888852834701538,0.9375013709068298,-0.8189116430984533
,,,,0.8950973153114319,7.672262702669416,28.238494873046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8167162608591497,expected_improvement,0.8167162608591497,16.94902528160364,4.93999233593799,,,,,0.8167162608591497,21.88901761754163,0.8167162608591497,0.0,0.0,0.0,0.0,,0.0597190298140049,0.0597190298140049,0.8950973153114319,28.238494873046875,0.0,False,13,136,0.989105224609375,0.9412831664085388,-0.8167162608591497
,,,,0.897944986820221,7.696671315601893,28.126245498657227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8225282019944138,expected_improvement,0.8225282019944138,16.708126422121904,5.153164688452166,,,,,0.8225282019944138,21.86129111057407,0.8225282019944138,0.0,0.0,0.0,0.0,,0.06262517720460892,0.06262517720460892,0.897944986820221,28.126245498657227,0.0,False,13,137,0.9954333305358887,0.9375415444374084,-0.8225282019944138
,,,,0.8888575434684753,7.618778944015503,27.98089027404785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8086284715556608,expected_improvement,0.8086284715556608,16.32663161357213,5.41387453414462,,,,,0.8086284715556608,21.74050614771675,0.8086284715556608,0.0,0.0,0.0,0.0,,0.07171392440795898,0.07171392440795898,0.8888575434684753,27.98089027404785,0.0,False,13,138,0.9752390384674072,0.9326963424682617,-0.8086284715556608
,,,,0.8948613405227661,7.670240061623709,27.930953979492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8142091436814448,expected_improvement,0.8142091436814448,16.24639436018772,5.494520586742439,,,,,0.8142091436814448,21.740914946930157,0.8142091436814448,0.0,0.0,0.0,0.0,,0.06990712881088257,0.06990712881088257,0.8948613405227661,27.930953979492188,0.0,False,13,139,0.9885808229446411,0.9310318231582642,-0.8142091436814448
,,,,0.898827075958252,7.70423207964216,28.335350036621094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.816169037485738,expected_improvement,0.816169037485738,17.18284301984479,4.745944486541297,,,,,0.816169037485738,21.928787506386087,0.816169037485738,0.0,0.0,0.0,0.0,,0.05554953217506409,0.05554953217506409,0.898827075958252,28.335350036621094,0.0,False,13,140,0.9973936080932617,0.9445116519927979,-0.816169037485738
,,,,0.889358639717102,7.623074054718018,28.112682342529297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8114749275658072,expected_improvement,0.8114749275658072,16.630238394283076,5.181750874052793,,,,,0.8114749275658072,21.811989268335868,0.8114749275658072,0.0,0.0,0.0,0.0,,0.06720823049545288,0.06720823049545288,0.889358639717102,28.112682342529297,0.0,False,13,141,0.9763525724411011,0.9370894432067871,-0.8114749275658072
,,,,0.8970402479171753,7.688916410718645,27.945240020751953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8173887301077634,expected_improvement,0.8173887301077634,16.28913820650049,5.4709376687254645,,,,,0.8173887301077634,21.760075875225954,0.8173887301077634,0.0,0.0,0.0,0.0,,0.06880706548690796,0.06880706548690796,0.8970402479171753,27.945240020751953,0.0,False,13,142,0.9934227466583252,0.9315080046653748,-0.8173887301077634
,,,,0.8979419469833374,7.696645259857178,27.845327377319336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8127339471183335,expected_improvement,0.8127339471183335,16.062458845407885,5.6335260053943035,,,,,0.8127339471183335,21.69598485080219,0.8127339471183335,0.0,0.0,0.0,0.0,,0.07196786999702454,0.07196786999702454,0.8979419469833374,27.845327377319336,0.0,False,13,143,0.995426595211029,0.9281775951385498,-0.8127339471183335
,,,,0.8939095735549927,7.6620820590427945,28.003408432006836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8158681184441968,expected_improvement,0.8158681184441968,16.40808049601817,5.372268775630653,,,,,0.8158681184441968,21.780349271648824,0.8158681184441968,0.0,0.0,0.0,0.0,,0.06791527569293976,0.06791527569293976,0.8939095735549927,28.003408432006836,0.0,False,13,144,0.9864656925201416,0.9334469437599182,-0.8158681184441968
,,,,0.899761974811554,7.712245498384748,28.255239486694336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8219163932748088,expected_improvement,0.8219163932748088,17.007550485062545,4.907754904193374,,,,,0.8219163932748088,21.91530538925592,0.8219163932748088,0.0,0.0,0.0,0.0,,0.05816109851002693,0.05816109851002693,0.899761974811554,28.255239486694336,0.0,False,13,145,0.999471127986908,0.9418413043022156,-0.8219163932748088
,,,,0.8875699043273926,7.607742037091936,28.215322494506836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8071788923819959,expected_improvement,0.8071788923819959,16.848873520291342,4.992503675813626,,,,,0.8071788923819959,21.84137719610497,0.8071788923819959,0.0,0.0,0.0,0.0,,0.06558939069509506,0.06558939069509506,0.8875699043273926,28.215322494506836,0.0,False,13,146,0.9723776578903198,0.9405107498168945,-0.8071788923819959
