design_index,checkpoint,replay,reason,width_ratio,actual_width,attack_angle_deg,measured_robustness,measured_mean_return,measured_worst_terrain_return,measured_std_across_terrains,cardboard_measured_mean,carpet_measured_mean,cardboard_rollouts,carpet_rollouts,critic_robustness,critic_lcb_robustness,cardboard_critic_q,carpet_critic_q,cardboard_critic_lcb_q,carpet_critic_lcb_q,cardboard_q1_mean,cardboard_q2_mean,carpet_q1_mean,carpet_q2_mean,cardboard_q_disagreement,carpet_q_disagreement,cardboard_state_uncertainty,carpet_state_uncertainty,mean_q_disagreement,mean_state_uncertainty,calibration_base,local_residual,local_residual_correction,calibrated_score,calibration_known_distance,measured_rank,critic_rank,critic_lcb_rank,calibrated_rank,row_type,proposal_checkpoint,proposal_tag,proposal_index,source,full_design,objective,objective_score,proposal_score,known_distance,best_measured_distance,critic_clipped_width,critic_clipped_angle,checkpoint_clip_distance,outside_checkpoint_bounds,iteration,particle,normalized_width,normalized_angle,cost,cardboard_q,carpet_q,cardboard_lcb_q,carpet_lcb_q
,,,,0.9010059833526611,7.722908428737095,29.844451904296875,,,,,,,,,2.6395421624183655,2.6249694228172302,,,,,2.5360445976257324,2.511472463607788,3.0259437561035156,3.064927577972412,0.024572134017944336,0.038983821868896484,0.027846576645970345,0.03692416101694107,0.03177797794342041,0.03238536790013313,11.889482515479642,7.46011209487915,5.595084071159363,17.484566586639005,0.003787321038544178,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.484566586639005,17.484566586639005,0.003787321038544178,0.003787321038544178,0.8999999761581421,29.844451904296875,0.001547694206237793,True,16,82,0.9246246218681335,0.6632100343704224,-17.484566586639005,2.511472463607788,3.023751735687256,2.4983677859418094,3.0047747399657965
,,,,0.9005690813064575,7.71916355405535,30.243850708007812,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.458792209625244,5.594094157218933,17.606492736945796,0.005489171016961336,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.606492736945796,17.606492736945796,0.005489171016961336,0.005489171016961336,0.8999999761581421,30.0,0.005489171016961336,True,16,83,0.9239524602890015,0.6720855832099915,-17.606492736945796,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9009560346603394,7.722480297088623,30.040138244628906,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.461078643798828,5.595808982849121,17.608207562575984,0.001720114261843264,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.608207562575984,17.608207562575984,0.001720114261843264,0.001720114261843264,0.8999999761581421,30.0,0.001720114261843264,True,16,84,0.9245477318763733,0.6675586104393005,-17.608207562575984,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9002896547317505,7.716768469129289,30.481595993041992,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.451719284057617,5.588789463043213,17.601188042770076,0.01071140542626381,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.601188042770076,17.601188042770076,0.01071140542626381,0.01071140542626381,0.8999999761581421,30.0,0.01071140542626381,True,16,85,0.9235225319862366,0.6773688197135925,-17.601188042770076,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9005424380302429,7.7189351831163675,30.019664764404297,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.461244106292725,5.5959330797195435,17.608331659446407,0.0009420014685019851,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.608331659446407,17.608331659446407,0.0009420014685019851,0.0009420014685019851,0.8999999761581421,30.0,0.0009420014685019851,True,16,86,0.923911452293396,0.66710364818573,-17.608331659446407,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.8984944820404053,7.701381274632045,30.085289001464844,,,,,,,,,2.644646108150482,2.629839837551117,,,,,2.5413384437561035,2.516538619995117,3.0305070877075195,3.071746349334717,0.024799823760986328,0.041239261627197266,0.02781074494123459,0.037830039858818054,0.0330195426940918,0.03282039240002632,11.986702674824606,7.460564613342285,5.595423460006714,17.58212613483132,0.0029928029980510473,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.58212613483132,17.58212613483132,0.0029928029980510473,0.0029928029980510473,0.8984944820404053,30.0,0.001895308494567871,True,16,87,0.9207607507705688,0.6685619950294495,-17.58212613483132,2.516538619995117,3.0289690494537354,2.503385977819562,3.0092017240822315
,,,,0.9032305479049683,7.741976124899728,30.27336883544922,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.456214904785156,5.592161178588867,17.60455975831573,0.007848910056054592,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.60455975831573,17.60455975831573,0.007848910056054592,0.007848910056054592,0.8999999761581421,30.0,0.007848910056054592,True,16,88,0.9280470013618469,0.6727415323257446,-17.60455975831573,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9077998995780945,7.781141996383667,30.11126136779785,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.449101448059082,5.5868260860443115,17.599224665771175,0.01225191168487072,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.599224665771175,17.599224665771175,0.01225191168487072,0.01225191168487072,0.8999999761581421,30.0,0.01225191168487072,True,16,89,0.9350767731666565,0.6691391468048096,-17.599224665771175,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.5739355683326721,4.9194477285657605,10.056106567382812,,,,,,,,,2.320964902639389,2.3100006878376007,,,,,1.918778657913208,1.9017118215560913,3.5972137451171875,3.5788559913635254,0.0170668363571167,0.01835775375366211,0.028056463226675987,0.021698305383324623,0.017712295055389404,0.024877384305000305,5.602274489775347,-5.802251815795898,-4.351688861846924,1.250585627928423,0.23953701555728912,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,1.250585627928423,1.250585627928423,0.23953701555728912,0.6693761348724365,0.5739355683326721,10.056106567382812,0.0,False,16,90,0.42143934965133667,0.22346903383731842,-1.250585627928423,1.9017118215560913,3.578723907470703,1.8904309966601431,3.5687098926864564
,,,,0.948902428150177,8.133449384144374,29.792539596557617,,,,,,,,,2.637422025203705,2.6229166388511658,,,,,2.5337936878204346,2.509286403656006,3.0242130756378174,3.06255841255188,0.02450728416442871,0.0383453369140625,0.027851685881614685,0.03666508570313454,0.031426310539245605,0.03225838392972946,11.848506131498823,7.0879225730896,5.3159419298172,17.164448061316023,0.07537565380334854,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.164448061316023,17.164448061316023,0.07537565380334854,0.07537565380334854,0.8999999761581421,29.792539596557617,0.07523453235626221,True,16,91,0.9983114004135132,0.6620564460754395,-17.164448061316023,2.509286403656006,3.02182936668396,2.496196661144495,3.0030767610296607
,,,,0.9065254330635071,7.770217997687204,31.77021598815918,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.333416938781738,5.500062704086304,17.512461283813167,0.04059891402721405,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.512461283813167,17.512461283813167,0.04059891402721405,0.04059891402721405,0.8999999761581421,30.0,0.04059891402721405,True,16,92,0.93311607837677,0.706004798412323,-17.512461283813167,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9009705185890198,7.7226044450487406,29.864099502563477,,,,,,,,,2.6403452157974243,2.6257469058036804,,,,,2.5368971824645996,2.5123002529144287,3.0266003608703613,3.065825939178467,0.0245969295501709,0.03922557830810547,0.027844585478305817,0.03702029213309288,0.031911253929138184,0.0324324369430542,11.905002142443806,7.460366249084473,5.5952746868133545,17.50027682925716,0.003368980251252651,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.50027682925716,17.50027682925716,0.003368980251252651,0.003368980251252651,0.8999999761581421,29.864099502563477,0.0014930963516235352,True,16,93,0.9245700836181641,0.6636466383934021,-17.50027682925716,2.5123002529144287,3.024480104446411,2.4991898741573095,3.0054186368361115
,,,,0.8948769569396973,7.670373916625977,30.20523452758789,,,,,,,,,2.641682505607605,2.626803696155548,,,,,2.537856101989746,2.512965679168701,3.029111385345459,3.071042060852051,0.024890422821044922,0.0419306755065918,0.027760889381170273,0.03817421570420265,0.03341054916381836,0.03296755254268646,11.926097127576782,7.454148292541504,5.590611219406128,17.51670834698291,0.009106039069592953,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.51670834698291,17.51670834698291,0.009106039069592953,0.009106039069592953,0.8948769569396973,30.0,0.0045607686042785645,True,16,94,0.9151953458786011,0.6712274551391602,-17.51670834698291,2.512965679168701,3.0278329849243164,2.4998028511181474,3.007806762121618
,,,,0.9021650552749634,7.732843330928257,30.285541534423828,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.45704460144043,5.592783451080322,17.605182030807185,0.007166452240198851,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.605182030807185,17.605182030807185,0.007166452240198851,0.007166452240198851,0.8999999761581421,30.0,0.007166452240198851,True,16,95,0.9264078140258789,0.6730120182037354,-17.605182030807185,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.8988466262817383,7.7043996538434705,30.02681541442871,,,,,,,,,2.644938349723816,2.6301400661468506,,,,,2.541679859161377,2.5168867111206055,3.0306577682495117,3.0718164443969727,0.024793148040771484,0.04115867614746094,0.02781539037823677,0.03778829798102379,0.03297591209411621,0.03280184417963028,11.992695649450368,7.461030006408691,5.5957725048065186,17.588468154256887,0.001871806918643415,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.588468154256887,17.588468154256887,0.001871806918643415,0.001871806918643415,0.8988466262817383,30.0,0.0005958676338195801,True,16,96,0.9213025569915771,0.6672625541687012,-17.588468154256887,2.5168867111206055,3.0290932655334473,2.5037345765158534,3.009356522001326
,,,,0.9004685878753662,7.718302181788853,29.870691299438477,,,,,,,,,2.64061439037323,2.626007854938507,,,,,2.5371835231781006,2.512577772140503,3.026820659637451,3.0661277770996094,0.024605751037597656,0.0393071174621582,0.02784385345876217,0.03705201670527458,0.03195643424987793,0.0324479341506958,11.910211045146127,7.460583686828613,5.59543776512146,17.505648810267587,0.0029625925235450268,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.505648810267587,17.505648810267587,0.0029625925235450268,0.0029625925235450268,0.8999999761581421,29.870691299438477,0.0007209181785583496,True,16,97,0.9237978458404541,0.66379314661026,-17.505648810267587,2.512577772140503,3.024724245071411,2.499465371016413,3.005634461529553
,,,,0.9145923852920532,7.839363302503313,30.196914672851562,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.420266628265381,5.565199971199036,17.5775985509259,0.02287234365940094,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.5775985509259,17.5775985509259,0.02287234365940094,0.02287234365940094,0.8999999761581421,30.0,0.02287234365940094,True,16,98,0.9455267190933228,0.6710425615310669,-17.5775985509259,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.8962289690971375,7.681962592261178,30.03563690185547,,,,,,,,,2.6427815556526184,2.6279274225234985,,,,,2.5391526222229004,2.5142998695373535,3.0295989513397217,3.071303606033325,0.024852752685546875,0.041704654693603516,0.02777901478111744,0.03806503862142563,0.033278703689575195,0.03292202576994896,11.948528247413904,7.458366870880127,5.593775153160095,17.542303400574,0.005855356343090534,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.542303400574,17.542303400574,0.005855356343090534,0.005855356343090534,0.8962289690971375,30.0,0.0007919073104858398,True,16,99,0.9172753095626831,0.6674585938453674,-17.542303400574,2.5142998695373535,3.028226137161255,2.5011419276706874,3.0082837138324976
,,,,0.9021174311637878,7.7324351242610385,29.996755599975586,,,,,,,,,2.645765483379364,2.6309988498687744,,,,,2.542659282684326,2.5178914070129395,3.031052827835083,3.071896553039551,0.02476787567138672,0.04084372520446777,0.027831178158521652,0.03762752190232277,0.032805800437927246,0.03272935003042221,12.009838150623295,7.4604363441467285,5.595327258110046,17.605165408733342,0.0032583707943558693,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.605165408733342,17.605165408733342,0.0032583707943558693,0.0032583707943558693,0.8999999761581421,29.996755599975586,0.003257572650909424,True,16,100,0.9263345003128052,0.6665945649147034,-17.605165408733342,2.5178914070129395,3.029388189315796,2.5047416435554624,3.0097703775390983
,,,,0.9247843623161316,7.926723105566842,31.214191436767578,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.303930759429932,5.477948069572449,17.490346649299312,0.04671093076467514,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.490346649299312,17.490346649299312,0.04671093076467514,0.04671093076467514,0.8999999761581421,30.0,0.04671093076467514,True,16,101,0.9612067341804504,0.6936486959457397,-17.490346649299312,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9012455940246582,7.72496223449707,30.04580307006836,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.460931777954102,5.595698833465576,17.60809741319244,0.0021698155906051397,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.60809741319244,17.60809741319244,0.0021698155906051397,0.0021698155906051397,0.8999999761581421,30.0,0.0021698155906051397,True,16,102,0.9249932169914246,0.6676844954490662,-17.60809741319244,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9027448296546936,7.737812825611659,29.80419921875,,,,,,,,,2.637898027896881,2.6233776211738586,,,,,2.534298896789551,2.509777069091797,3.024601459503174,3.063089370727539,0.024521827697753906,0.038487911224365234,0.0278505589812994,0.036723051220178604,0.03150486946105957,0.03228680416941643,11.857707971037371,7.458236217498779,5.5936771631240845,17.451385134161455,0.0060633765533566475,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.451385134161455,17.451385134161455,0.0060633765533566475,0.0060633765533566475,0.8999999761581421,29.80419921875,0.0042228102684021,True,16,103,0.9272997379302979,0.6623155474662781,-17.451385134161455,2.509777069091797,3.0222604274749756,2.4966839724220335,3.0034576868638396
,,,,0.907532811164856,7.778852667127336,30.100494384765625,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.449965476989746,5.58747410774231,17.599872687469173,0.011802141554653645,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.599872687469173,17.599872687469173,0.011802141554653645,0.011802141554653645,0.8999999761581421,30.0,0.011802141554653645,True,16,104,0.934665858745575,0.6688998937606812,-17.599872687469173,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9137551784515381,7.832187243870326,30.78878402709961,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.402790069580078,5.552092552185059,17.56449113191192,0.027478601783514023,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.56449113191192,17.56449113191192,0.027478601783514023,0.027478601783514023,0.8999999761581421,30.0,0.027478601783514023,True,16,105,0.9442387223243713,0.6841952204704285,-17.56449113191192,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9019840359687805,7.731291736875261,30.131179809570312,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.459834575653076,5.594875931739807,17.60727451146667,0.004220732022076845,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.60727451146667,17.60727451146667,0.004220732022076845,0.004220732022076845,0.8999999761581421,30.0,0.004220732022076845,True,16,106,0.9261292815208435,0.6695817708969116,-17.60727451146667,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.8943676352500916,7.666008302143641,29.751977920532227,,,,,,,,,2.631149113178253,2.6165868043899536,,,,,2.5265512466430664,2.5020108222961426,3.020655870437622,3.0596110820770264,0.024540424346923828,0.0389552116394043,0.027781378477811813,0.037075474858284,0.03174781799316406,0.032428428530693054,11.72215395235797,7.452080249786377,5.589060187339783,17.311214139697753,0.01026951428502798,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.311214139697753,17.311214139697753,0.01026951428502798,0.01026951428502798,0.8943676352500916,29.751977920532227,0.0,False,16,107,0.9144117832183838,0.6611550450325012,-17.311214139697753,2.5020108222961426,3.0185635089874268,2.4889303715899587,2.9995558373630047
,,,,0.90269535779953,7.737388781138828,30.192007064819336,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.458376884460449,5.593782663345337,17.6061812430722,0.005949844606220722,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.6061812430722,17.6061812430722,0.005949844606220722,0.005949844606220722,0.8999999761581421,30.0,0.005949844606220722,True,16,108,0.9272236227989197,0.6709334850311279,-17.6061812430722,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.9040318727493286,7.748844623565674,29.06984519958496,,,,,,,,,2.6081917881965637,2.5945911407470703,,,,,2.5026378631591797,2.47887921333313,3.0009448528289795,3.03037428855896,0.023758649826049805,0.02942943572998047,0.027923792600631714,0.033135786652565,0.026594042778015137,0.030529789626598358,11.283090332296851,7.421933174133301,5.566449880599976,16.849540212896827,0.021580763161182404,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,16.849540212896827,16.849540212896827,0.021580763161182404,0.021580763161182404,0.8999999761581421,29.06984519958496,0.006202876567840576,True,16,109,0.9292798638343811,0.6459965705871582,-16.849540212896827,2.47887921333313,2.9961299896240234,2.4659586027264595,2.980488684028387
,,,,0.9060353636741638,7.7660174029214035,29.94866371154785,,,,,,,,,2.6438002586364746,2.629094421863556,,,,,2.540569305419922,2.515864133834839,3.0294337272644043,3.0696945190429688,0.024705171585083008,0.04026079177856445,0.027835991233587265,0.03741210326552391,0.03248298168182373,0.03262404724955559,11.971823155136327,7.454110145568848,5.590582609176636,17.562405764312963,0.009355033747851849,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.562405764312963,17.562405764312963,0.009355033747851849,0.009355033747851849,0.8999999761581421,29.94866371154785,0.009285211563110352,True,16,110,0.9323621392250061,0.6655258536338806,-17.562405764312963,2.515864133834839,3.027608633041382,2.5027288431301713,3.0081904092803597
,,,,0.897216796875,7.6904296875,29.997112274169922,,,,,,,,,2.6434726119041443,2.6286416053771973,,,,,2.539978265762329,2.515153646469116,3.0298824310302734,3.071364164352417,0.02482461929321289,0.041481733322143555,0.027793332934379578,0.03795884922146797,0.03315317630767822,0.032876089215278625,11.962784316892943,7.459750175476074,5.594812631607056,17.5575969485,0.004282299894839525,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.5575969485,17.5575969485,0.004282299894839525,0.004282299894839525,0.897216796875,29.997112274169922,0.0,False,16,111,0.918795108795166,0.6666024923324585,-17.5575969485,2.515153646469116,3.0284290313720703,2.501999158412218,3.0085688857361674
,,,,0.9010841250419617,7.723578214645386,30.00446319580078,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.461091995239258,5.595818996429443,17.608217576156306,0.0016708631301298738,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.608217576156306,17.608217576156306,0.0016708631301298738,0.0016708631301298738,0.8999999761581421,30.0,0.0016708631301298738,True,16,112,0.9247447848320007,0.6667658686637878,-17.608217576156306,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.898104727268219,7.698040519441877,30.046913146972656,,,,,,,,,2.644323170185089,2.629507839679718,,,,,2.540961503982544,2.51615309715271,3.0303428173065186,3.0716702938079834,0.024808406829833984,0.041327476501464844,0.0278056338429451,0.037875086069107056,0.033067941665649414,0.03284035995602608,11.980075541875323,7.460508346557617,5.595381259918213,17.575456801793536,0.0030965565238147974,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.575456801793536,17.575456801793536,0.0030965565238147974,0.0030965565238147974,0.898104727268219,30.0,0.001042485237121582,True,16,113,0.9201611280441284,0.6677091717720032,-17.575456801793536,2.51615309715271,3.0288338661193848,2.502999586984515,3.009033225476742
,,,,0.9027435779571533,7.737802096775599,29.34025764465332,,,,,,,,,2.6190674901008606,2.605130910873413,,,,,2.514254570007324,2.490246295928955,3.0094501972198486,3.042207717895508,0.02400827407836914,0.03275752067565918,0.027897002175450325,0.03450893610715866,0.02838289737701416,0.03120296820998192,11.493478602522167,7.441587924957275,5.5811909437179565,17.074669546240123,0.015256461687386036,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.074669546240123,17.074669546240123,0.015256461687386036,0.015256461687386036,0.8999999761581421,29.34025764465332,0.004220902919769287,True,16,114,0.927297830581665,0.6520057320594788,-17.074669546240123,2.490246295928955,3.005530595779419,2.4772699768655,2.9887139815837145
,,,,0.9008944630622864,7.721952540533883,29.871231079101562,,,,,,,,,2.6406365633010864,2.626029133796692,,,,,2.5372066497802734,2.5126006603240967,3.026838779449463,3.0661520957946777,0.024605989456176758,0.039313316345214844,0.027843862771987915,0.037054624408483505,0.0319596529006958,0.03244924545288086,11.91063580034593,7.460474014282227,5.59535551071167,17.5059913110576,0.0031752404756844044,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.5059913110576,17.5059913110576,0.0031752404756844044,0.0031752404756844044,0.8999999761581421,29.871231079101562,0.0013760924339294434,True,16,115,0.9244530200958252,0.6638051271438599,-17.5059913110576,2.5126006603240967,3.0247442722320557,2.4994881972670555,3.005652287043631
,,,,0.9012846946716309,7.725297382899693,30.532941818237305,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.449331760406494,5.586998820304871,17.599397400031734,0.012006938457489014,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.599397400031734,17.599397400031734,0.012006938457489014,0.012006938457489014,0.8999999761581421,30.0,0.012006938457489014,True,16,116,0.9250533580780029,0.6785098314285278,-17.599397400031734,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.901243269443512,7.724942309515817,30.245332717895508,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,7.458528518676758,5.593896389007568,17.60629496873443,0.005777592770755291,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.60629496873443,17.60629496873443,0.005777592770755291,0.005777592770755291,0.8999999761581421,30.0,0.005777592770755291,True,16,117,0.9249897003173828,0.6721184849739075,-17.60629496873443,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
