design_index,checkpoint,replay,reason,width_ratio,actual_width,attack_angle_deg,measured_robustness,measured_mean_return,measured_worst_terrain_return,measured_std_across_terrains,measured_noise_variance,cardboard_measured_mean,carpet_measured_mean,cardboard_measured_std,carpet_measured_std,cardboard_measured_sem_var,carpet_measured_sem_var,cardboard_rollouts,carpet_rollouts,critic_robustness,critic_lcb_robustness,cardboard_critic_q,carpet_critic_q,cardboard_critic_lcb_q,carpet_critic_lcb_q,cardboard_q1_mean,cardboard_q2_mean,carpet_q1_mean,carpet_q2_mean,cardboard_q_disagreement,carpet_q_disagreement,cardboard_state_uncertainty,carpet_state_uncertainty,mean_q_disagreement,mean_state_uncertainty,calibration_base,local_residual,local_residual_correction,calibrated_score,calibration_known_distance,measured_rank,critic_rank,critic_lcb_rank,calibrated_rank,row_type,proposal_checkpoint,proposal_tag,proposal_index,source,full_design,objective,objective_score,proposal_objective,proposal_score,gp_mean,gp_std,gp_cardboard_mean,gp_cardboard_std,gp_carpet_mean,gp_carpet_std,expected_improvement,ucb_score,acquisition_score,critic_prior_contribution,critic_prior_validity,critic_objective_score,known_distance,best_measured_distance,critic_clipped_width,critic_clipped_angle,checkpoint_clip_distance,outside_checkpoint_bounds,iteration,particle,normalized_width,normalized_angle,cost
,,,,0.9395847320556641,8.053583417619977,31.245901107788086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8559570215619896,expected_improvement,0.8559570215619896,17.08513132337395,4.9454781009133,,,,,0.8559570215619896,22.03060942428725,0.8559570215619896,0.0,0.0,,0.06689778715372086,0.06689778715372086,0.8999999761581421,30.0,0.06689778715372086,True,11,108,0.9839764833450317,0.6943533420562744,-0.8559570215619896
,,,,0.9444983005523682,8.095699719020299,29.91477394104004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5134150440526342,expected_improvement,0.5134150440526342,19.163715182398484,2.1514345784092797,,,,,0.5134150440526342,21.315149760807763,0.5134150440526342,0.0,0.0,,0.06848510354757309,0.06848510354757309,0.8999999761581421,29.91477394104004,0.0684589147567749,True,11,109,0.9915359020233154,0.6647727489471436,-0.5134150440526342
,,,,0.9498082399368286,8.141213485172816,32.35189437866211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6965059831214881,expected_improvement,0.6965059831214881,13.81482072698791,6.877858886068837,,,,,0.6965059831214881,20.692679613056747,0.6965059831214881,0.0,0.0,,0.09275460988283157,0.09275460988283157,0.8999999761581421,30.0,0.09275460988283157,True,11,110,0.9997049570083618,0.7189309597015381,-0.6965059831214881
,,,,0.9392794370651245,8.050966603415352,31.315393447875977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8568318268024477,expected_improvement,0.8568318268024477,16.88714647906621,5.1116408541368,,,,,0.8568318268024477,21.998787333203012,0.8568318268024477,0.0,0.0,,0.06712841987609863,0.06712841987609863,0.8999999761581421,30.0,0.06712841987609863,True,11,111,0.9835067987442017,0.69589763879776,-0.8568318268024477
,,,,0.940920889377594,8.06503619466509,30.488704681396484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6481561784725915,expected_improvement,0.6481561784725915,18.837739949117925,2.822902339583497,,,,,0.6481561784725915,21.66064228870142,0.6481561784725915,0.0,0.0,,0.06388504058122635,0.06388504058122635,0.8999999761581421,30.0,0.06388504058122635,True,11,112,0.9860321879386902,0.6775267720222473,-0.6481561784725915
,,,,0.9447889924049377,8.098191363470894,29.759174346923828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5600990317704142,expected_improvement,0.5600990317704142,19.073992011765966,2.362313838360836,,,,,0.5600990317704142,21.436305850126804,0.5600990317704142,0.0,0.0,,0.06911364197731018,0.06911364197731018,0.8999999761581421,29.759174346923828,0.06890612840652466,True,11,113,0.9919831156730652,0.6613149642944336,-0.5600990317704142
,,,,0.9494110941886902,8.1378093787602,31.463199615478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8532075931255666,expected_improvement,0.8532075931255666,16.359754146798547,5.526924261346203,,,,,0.8532075931255666,21.88667840814475,0.8532075931255666,0.0,0.0,,0.08267923444509506,0.08267923444509506,0.8999999761581421,30.0,0.08267923444509506,True,11,114,0.9990940093994141,0.6991822123527527,-0.8532075931255666
,,,,0.9466925263404846,8.114507368632726,31.26936912536621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8604872887263143,expected_improvement,0.8604872887263143,16.947388327570145,5.0730375073313,,,,,0.8604872887263143,22.020425834901445,0.8604872887263143,0.0,0.0,,0.07717463374137878,0.07717463374137878,0.8999999761581421,30.0,0.07717463374137878,True,11,115,0.9949115514755249,0.6948748826980591,-0.8604872887263143
,,,,0.9301656484603882,7.972848415374756,31.541885375976562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8422064234287084,expected_improvement,0.8422064234287084,16.27269979973413,5.561742737348131,,,,,0.8422064234287084,21.83444253708226,0.8422064234287084,0.0,0.0,,0.05768705531954765,0.05768705531954765,0.8999999761581421,30.0,0.05768705531954765,True,11,116,0.9694856405258179,0.7009307742118835,-0.8422064234287084
,,,,0.949284553527832,8.136724744524274,31.59760856628418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8391354287444929,expected_improvement,0.8391354287444929,15.96679315973664,5.792104762955545,,,,,0.8391354287444929,21.758897922692185,0.8391354287444929,0.0,0.0,,0.08372250199317932,0.08372250199317932,0.8999999761581421,30.0,0.08372250199317932,True,11,117,0.9988993406295776,0.7021690607070923,-0.8391354287444929
,,,,0.9128895998001099,7.824767998286656,30.913759231567383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7613200179125769,expected_improvement,0.7613200179125769,18.14233438725906,3.7670482316056253,,,,,0.7613200179125769,21.909382618864683,0.7613200179125769,0.0,0.0,,0.028382373973727226,0.028382373973727226,0.8999999761581421,30.0,0.028382373973727226,True,11,118,0.9429070949554443,0.686972439289093,-0.7613200179125769
,,,,0.9493117332458496,8.136957713535853,31.215652465820312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8610524232473328,expected_improvement,0.8610524232473328,17.068201806527206,4.974696857432403,,,,,0.8610524232473328,22.04289866395961,0.8610524232473328,0.0,0.0,,0.08053048700094223,0.08053048700094223,0.8999999761581421,30.0,0.08053048700094223,True,11,119,0.99894118309021,0.6936811804771423,-0.8610524232473328
,,,,0.9441050291061401,8.092328820909772,30.593324661254883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7130035161717441,expected_improvement,0.7130035161717441,18.61693472288325,3.2047244757692663,,,,,0.7130035161717441,21.82165919865252,0.7130035161717441,0.0,0.0,,0.06912307441234589,0.06912307441234589,0.8999999761581421,30.0,0.06912307441234589,True,11,120,0.9909308552742004,0.6798516511917114,-0.7130035161717441
,,,,0.944487452507019,8.09560673577445,31.135412216186523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8533453096018432,expected_improvement,0.8533453096018432,17.345344114785114,4.719684741584314,,,,,0.8533453096018432,22.065028856369427,0.8533453096018432,0.0,0.0,,0.07294490933418274,0.07294490933418274,0.8999999761581421,30.0,0.07294490933418274,True,11,121,0.9915192127227783,0.6918980479240417,-0.8533453096018432
,,,,0.9289968609809875,7.962830236979893,30.785093307495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7443183047656131,expected_improvement,0.7443183047656131,18.387392435547945,3.5004913617162106,,,,,0.7443183047656131,21.887883797264156,0.7443183047656131,0.0,0.0,,0.047900762408971786,0.047900762408971786,0.8999999761581421,30.0,0.047900762408971786,True,11,122,0.9676874876022339,0.6841132044792175,-0.7443183047656131
,,,,0.925567626953125,7.933436802455357,31.543479919433594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8400707263982308,expected_improvement,0.8400707263982308,16.287868749929878,5.543063561109395,,,,,0.8400707263982308,21.830932311039273,0.8400707263982308,0.0,0.0,,0.05218896642327309,0.05218896642327309,0.8999999761581421,30.0,0.05218896642327309,True,11,123,0.9624117612838745,0.7009662389755249,-0.8400707263982308
,,,,0.9393342733383179,8.051436628614153,31.268178939819336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8564090149415796,expected_improvement,0.8564090149415796,17.023396244183804,4.998036545508548,,,,,0.8564090149415796,22.02143278969235,0.8564090149415796,0.0,0.0,,0.06675467640161514,0.06675467640161514,0.8999999761581421,30.0,0.06675467640161514,True,11,124,0.9835911989212036,0.6948484182357788,-0.8564090149415796
,,,,0.9491801857948303,8.135830163955688,31.826539993286133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8040450043494574,expected_improvement,0.8040450043494574,15.29455130589994,6.1913392301310965,,,,,0.8040450043494574,21.485890536031036,0.8040450043494574,0.0,0.0,,0.08586175739765167,0.08586175739765167,0.8999999761581421,30.0,0.08586175739765167,True,11,125,0.9987387657165527,0.7072564363479614,-0.8040450043494574
,,,,0.9325976371765137,7.993694032941545,31.466367721557617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8488424914334923,expected_improvement,0.8488424914334923,16.48773611876264,5.411185189148534,,,,,0.8488424914334923,21.898921307911174,0.8488424914334923,0.0,0.0,,0.05980707332491875,0.05980707332491875,0.8999999761581421,30.0,0.05980707332491875,True,11,126,0.9732271432876587,0.6992526054382324,-0.8488424914334923
,,,,0.9458907246589661,8.107634782791138,30.676700592041016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7530964632955252,expected_improvement,0.7530964632955252,18.432618054993366,3.4838164213585365,,,,,0.7530964632955252,21.916434476351903,0.7530964632955252,0.0,0.0,,0.07218483835458755,0.07218483835458755,0.8999999761581421,30.0,0.07218483835458755,True,11,127,0.993678092956543,0.6817044615745544,-0.7530964632955252
,,,,0.9124481081962585,7.820983784539359,31.325284957885742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8366618553789354,expected_improvement,0.8366618553789354,16.97869529388585,4.975792339879661,,,,,0.8366618553789354,21.95448763376551,0.8366618553789354,0.0,0.0,,0.03512987121939659,0.03512987121939659,0.8999999761581421,30.0,0.03512987121939659,True,11,128,0.942227840423584,0.6961174607276917,-0.8366618553789354
,,,,0.9131083488464355,7.826642990112305,31.114233016967773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8154141354696192,expected_improvement,0.8154141354696192,17.597198619013284,4.395177710647176,,,,,0.8154141354696192,21.99237632966046,0.8154141354696192,0.0,0.0,,0.03193413466215134,0.03193413466215134,0.8999999761581421,30.0,0.03193413466215134,True,11,129,0.9432436227798462,0.6914274096488953,-0.8154141354696192
,,,,0.9499084949493408,8.142072813851492,30.849590301513672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8158394534781644,expected_improvement,0.8158394534781644,18.00092738899044,4.0458785385510545,,,,,0.8158394534781644,22.046805927541495,0.8158394534781644,0.0,0.0,,0.07906936854124069,0.07906936854124069,0.8999999761581421,30.0,0.07906936854124069,True,11,130,0.9998592138290405,0.6855464577674866,-0.8158394534781644
,,,,0.9078465104103088,7.781541517802647,30.0250186920166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.03535918559578455,expected_improvement,0.03535918559578455,19.479450051683052,0.4695811558224449,,,,,0.03535918559578455,19.9490312075055,0.03535918559578455,0.0,0.0,,0.012084344401955605,0.012084344401955605,0.8999999761581421,30.0,0.012084344401955605,True,11,131,0.9351484775543213,0.6672226190567017,-0.03535918559578455
,,,,0.9445597529411316,8.096226453781128,30.915828704833984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.82046221730285,expected_improvement,0.82046221730285,17.916296310452285,4.133477430514348,,,,,0.82046221730285,22.049773740966632,0.82046221730285,0.0,0.0,,0.0715106651186943,0.0715106651186943,0.8999999761581421,30.0,0.0715106651186943,True,11,132,0.9916304349899292,0.6870183944702148,-0.82046221730285
,,,,0.9497713446617126,8.140897239957537,31.313730239868164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8612927554768313,expected_improvement,0.8612927554768313,16.78695620179939,5.2071509545249315,,,,,0.8612927554768313,21.994107156324322,0.8612927554768313,0.0,0.0,,0.08194785565137863,0.08194785565137863,0.8999999761581421,30.0,0.08194785565137863,True,11,133,0.9996482133865356,0.6958606839179993,-0.8612927554768313
,,,,0.9310591220855713,7.980506760733468,30.5334415435791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6204248848991184,expected_improvement,0.6204248848991184,18.8792358093351,2.7087605044050886,,,,,0.6204248848991184,21.587996313740188,0.6204248848991184,0.0,0.0,,0.049231719225645065,0.049231719225645065,0.8999999761581421,30.0,0.049231719225645065,True,11,134,0.9708601832389832,0.678520917892456,-0.6204248848991184
,,,,0.9471983313560486,8.118842840194702,30.956642150878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8331074007443818,expected_improvement,0.8331074007443818,17.781338219896003,4.2874015707570505,,,,,0.8331074007443818,22.068739790653055,0.8331074007443818,0.0,0.0,,0.07566078752279282,0.07566078752279282,0.8999999761581421,30.0,0.07566078752279282,True,11,135,0.9956897497177124,0.687925398349762,-0.8331074007443818
,,,,0.9281896352767944,7.955911159515381,32.2690544128418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7169405908782229,expected_improvement,0.7169405908782229,14.12749605691394,6.73496658631592,,,,,0.7169405908782229,20.86246264322986,0.7169405908782229,0.0,0.0,,0.06650835275650024,0.06650835275650024,0.8999999761581421,30.0,0.06650835275650024,True,11,136,0.9664456248283386,0.7170901298522949,-0.7169405908782229
,,,,0.9441083669662476,8.092357431139265,28.777753829956055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8581196740241928,expected_improvement,0.8581196740241928,17.108230729566642,4.932683534257889,,,,,0.8581196740241928,22.040914263824533,0.8581196740241928,0.0,0.0,,0.07309292256832123,0.07309292256832123,0.8999999761581421,28.777753829956055,0.06785905361175537,True,11,137,0.9909359216690063,0.6395056247711182,-0.8581196740241928
,,,,0.9456073641777039,8.105205978666033,31.16016387939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8561020351102634,expected_improvement,0.8561020351102634,17.264851718535333,4.79564526290332,,,,,0.8561020351102634,22.060496981438654,0.8561020351102634,0.0,0.0,,0.0747518464922905,0.0747518464922905,0.8999999761581421,30.0,0.0747518464922905,True,11,138,0.9932421445846558,0.692448079586029,-0.8561020351102634
,,,,0.9465325474739075,8.11313612120492,30.787561416625977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7916537317924223,expected_improvement,0.7916537317924223,18.18990194607534,3.809946438966425,,,,,0.7916537317924223,21.999848385041766,0.7916537317924223,0.0,0.0,,0.07369682192802429,0.07369682192802429,0.8999999761581421,30.0,0.07369682192802429,True,11,139,0.9946655035018921,0.6841680407524109,-0.7916537317924223
,,,,0.935590386390686,8.019346169063024,31.795000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8104812300127089,expected_improvement,0.8104812300127089,15.479167089829051,6.073575132502864,,,,,0.8104812300127089,21.552742222331915,0.8104812300127089,0.0,0.0,,0.06774340569972992,0.06774340569972992,0.8999999761581421,30.0,0.06774340569972992,True,11,140,0.9778313636779785,0.7065555453300476,-0.8104812300127089
,,,,0.9471874833106995,8.118749856948853,31.030813217163086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8448037604902426,expected_improvement,0.8448037604902426,17.592441983427832,4.48429423162723,,,,,0.8448037604902426,22.076736215055064,0.8448037604902426,0.0,0.0,,0.07612442225217819,0.07612442225217819,0.8999999761581421,30.0,0.07612442225217819,True,11,141,0.9956730604171753,0.6895736455917358,-0.8448037604902426
,,,,0.9245638251304626,7.924832786832536,32.026912689208984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7666250789078328,expected_improvement,0.7666250789078328,14.82986476093183,6.408105021966862,,,,,0.7666250789078328,21.23796978289869,0.7666250789078328,0.0,0.0,,0.058795809745788574,0.058795809745788574,0.8999999761581421,30.0,0.058795809745788574,True,11,142,0.9608674049377441,0.7117091417312622,-0.7666250789078328
,,,,0.9492803812026978,8.136688981737409,30.473724365234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6882770289695519,expected_improvement,0.6882770289695519,18.73260452750393,3.030086965378136,,,,,0.6882770289695519,21.762691492882066,0.6882770289695519,0.0,0.0,,0.07654334604740143,0.07654334604740143,0.8999999761581421,30.0,0.07654334604740143,True,11,143,0.9988929033279419,0.6771938800811768,-0.6882770289695519
,,,,0.8738564848899841,7.490198441914149,34.203369140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.38833602451793503,expected_improvement,0.38833602451793503,10.28635986103388,7.729558942563511,,,,,0.38833602451793503,18.01591880359739,0.38833602451793503,0.0,0.0,,0.10169954597949982,0.10169954597949982,0.8738564848899841,30.0,0.09340816736221313,True,11,144,0.8828561902046204,0.7600748538970947,-0.38833602451793503
,,,,0.9498471617698669,8.141547100884573,31.754817962646484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8161399637646665,expected_improvement,0.8161399637646665,15.499141017103174,6.077066161611527,,,,,0.8161399637646665,21.5762071787147,0.8161399637646665,0.0,0.0,,0.08603325486183167,0.08603325486183167,0.8999999761581421,30.0,0.08603325486183167,True,11,145,0.9997649192810059,0.7056626081466675,-0.8161399637646665
,,,,0.9002877473831177,7.716752120426722,28.904958724975586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7947704039451807,expected_improvement,0.7947704039451807,17.6328998391609,4.304778018357707,,,,,0.7947704039451807,21.937677857518608,0.7947704039451807,0.0,0.0,,0.02433827705681324,0.02433827705681324,0.8999999761581421,28.904958724975586,0.00044268369674682617,True,11,146,0.9235196709632874,0.6423324346542358,-0.7947704039451807
,,,,0.9472979307174683,8.119696549006871,29.576845169067383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6554690090913076,expected_improvement,0.6554690090913076,18.836759297842534,2.8436853617474913,,,,,0.6554690090913076,21.680444659590023,0.6554690090913076,0.0,0.0,,0.07337114959955215,0.07337114959955215,0.8999999761581421,29.576845169067383,0.07276606559753418,True,11,147,0.9958429932594299,0.6572632193565369,-0.6554690090913076
,,,,0.9260741472244263,7.937778404780796,30.183177947998047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.33938319855321986,expected_improvement,0.33938319855321986,19.346814230576346,1.5079586488044407,,,,,0.33938319855321986,20.854772879380786,0.33938319855321986,0.0,0.0,,0.040320105850696564,0.040320105850696564,0.8999999761581421,30.0,0.040320105850696564,True,11,148,0.963191032409668,0.6707372665405273,-0.33938319855321986
,,,,0.9077269434928894,7.78051665851048,32.73265075683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6146278219282371,expected_improvement,0.6146278219282371,12.92754611040719,7.159233097679817,,,,,0.6146278219282371,20.08677920808701,0.6146278219282371,0.0,0.0,,0.06187818571925163,0.06187818571925163,0.8999999761581421,30.0,0.06187818571925163,True,11,149,0.9349645376205444,0.7273921966552734,-0.6146278219282371
,,,,0.9469350576400757,8.116586208343506,27.780553817749023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7259291086480999,expected_improvement,0.7259291086480999,14.18917885387756,6.7241788516763314,,,,,0.7259291086480999,20.913357705553892,0.7259291086480999,0.0,0.0,,0.08744446188211441,0.08744446188211441,0.8999999761581421,27.780553817749023,0.07220780849456787,True,11,150,0.9952846765518188,0.6173456311225891,-0.7259291086480999
,,,,0.9412369728088379,8.06774548121861,31.810728073120117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8079052220871314,expected_improvement,0.8079052220871314,15.398937424645796,6.125671727350384,,,,,0.8079052220871314,21.52460915199618,0.8079052220871314,0.0,0.0,,0.07512624561786652,0.07512624561786652,0.8999999761581421,30.0,0.07512624561786652,True,11,151,0.9865184426307678,0.7069050669670105,-0.8079052220871314
,,,,0.9203633069992065,7.888828345707484,31.398996353149414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8442529801805052,expected_improvement,0.8442529801805052,16.74416795233313,5.190328478090091,,,,,0.8442529801805052,21.93449643042322,0.8442529801805052,0.0,0.0,,0.04413578659296036,0.04413578659296036,0.8999999761581421,30.0,0.04413578659296036,True,11,152,0.9544051289558411,0.6977554559707642,-0.8442529801805052
,,,,0.9421332478523254,8.075427838734218,31.495424270629883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8496030792083983,expected_improvement,0.8496030792083983,16.33277075001499,5.537190389710606,,,,,0.8496030792083983,21.869961139725596,0.8496030792083983,0.0,0.0,,0.07284247130155563,0.07284247130155563,0.8999999761581421,30.0,0.07284247130155563,True,11,153,0.9878972768783569,0.6998983025550842,-0.8496030792083983
,,,,0.9481731057167053,8.12719804900033,31.778594970703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8125210240883298,expected_improvement,0.8125210240883298,15.443291474157194,6.1074446998905225,,,,,0.8125210240883298,21.550736174047717,0.8125210240883298,0.0,0.0,,0.08399304002523422,0.08399304002523422,0.8999999761581421,30.0,0.08399304002523422,True,11,154,0.9971894025802612,0.7061910033226013,-0.8125210240883298
,,,,0.9416118860244751,8.07095902306693,31.26991081237793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8578094583990389,expected_improvement,0.8578094583990389,16.99760196129291,5.023560315189585,,,,,0.8578094583990389,22.021162276482496,0.8578094583990389,0.0,0.0,,0.06996231526136398,0.06996231526136398,0.8999999761581421,30.0,0.06996231526136398,True,11,155,0.9870952367782593,0.6948869228363037,-0.8578094583990389
