Episode,run_id,steps,last_timestep,terrain,terrain_id,terrain_block,episode_in_block,final_cumulative_reward,sum_reward,mean_reward_per_step,sum_progress_cm,sum_raw_progress_cm,mean_progress_reward,sum_progress_reward,start_x,final_x,start_y,final_y,mean_abs_x_position,mean_abs_y_position,no_progress_steps,backward_steps,scale_design_mode,design_config,a_width_ratio,a_attack_angle_deg,a_actual_width,b_width_ratio,b_attack_angle_deg,b_actual_width,width_delta,attack_angle_delta,sum_Progress_Reward,mean_Progress_Reward,sum_X_Drift_Penalty,mean_X_Drift_Penalty,sum_Heading_Penalty,mean_Heading_Penalty,sum_Living_Penalty,mean_Living_Penalty,sum_No_Progress_Penalty,mean_No_Progress_Penalty,sum_Backward_Penalty,mean_Backward_Penalty,mean_abs_Motor1_Action,mean_abs_Motor2_Action,mean_abs_Motor3_Action,mean_abs_Motor4_Action,mean_abs_Motor5_Action,mean_abs_Motor6_Action,mean_abs_Motor7_Action,delta_x,delta_y,reward_sum_delta
20,20260512_151740_376975,175,174,carpet,0,0,20,10.82153535497036,10.821535354970358,0.061837344885544904,23.740686822803582,23.194746673107147,0.06407798584419468,11.21364752273407,1.994497537612915,1.8982235193252563,0.1372917294502258,-0.1149765625596046,1.9174194165638514,0.07240631750086318,27,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,11.21364752273407,0.06407798584419468,0.0,0.0,0.0308136431599947,0.00017607796091425543,0.1999999999999925,0.0011428571428571,0.1905714856057124,0.001088979917746928,0.0,0.0,0.5124351400669132,0.5158544753598315,0.511042841787317,0.5102546215459838,0.5329355468175241,0.4650813513169331,0.35723911813327247,-0.09627401828765869,-0.2522682920098304,1.7763568394002505e-15
21,20260512_151740_376975,175,174,carpet,0,0,21,10.377061425784223,10.377061425784222,0.059297493861624126,23.140893259340313,23.282279819250103,0.06216237085773054,10.878414900102845,1.9835141897201536,1.689977765083313,0.1004975736141204,-0.1344632655382156,1.8667612273352487,0.06689756752790081,31,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,10.878414900102845,0.06216237085773054,0.49604976378124654,0.0028345700787499803,0.0,0.0,0.1999999999999925,0.0011428571428571,0.2666299908539355,0.0015235999477367743,0.0,0.0,0.5305627441033721,0.5502347446073379,0.4836020210744547,0.5410080228373408,0.5153491884576423,0.4575061448290944,0.3755471386228289,-0.2935364246368406,-0.234960839152336,1.7763568394002505e-15
22,20260512_151740_376975,175,174,carpet,0,0,22,4.611554497364077,4.611554497364077,0.026351739984937582,12.835751159632705,13.070831447839737,0.033436406370010684,5.85137111475187,1.9981242418289185,1.4736566543579102,0.2342974543571472,0.0960198268294334,1.7229541192735944,0.16468812171901973,50,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,5.85137111475187,0.033436406370010684,8.734272907630396,0.04991013090074512,0.0181981060167093,0.00010398917723833886,0.1999999999999925,0.0011428571428571,0.4275076085528296,0.0024429006203018832,0.0,0.0,0.5222751292499846,0.5022314381093851,0.5212285590384688,0.4639533676100629,0.4816256250767037,0.46449351846639597,0.327695432270744,-0.5244675874710083,-0.13827762752771378,0.0
23,20260512_151740_376975,175,174,carpet,0,0,23,0.9547269952400586,0.9547269952400581,0.005455582829943189,8.001610838533749,6.2371693551540375,0.019985106853609165,3.497393699381604,1.904663324356079,1.2450907230377195,0.169073536992073,0.1025929674506187,1.5549152340207781,0.10572282018406048,75,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,3.497393699381604,0.019985106853609165,24.74733006169347,0.1414133146382484,0.0,0.0,0.1999999999999925,0.0011428571428571,0.6103535998230029,0.003487734856131445,0.0,0.0,0.5085491385563676,0.4780960834345647,0.5182996349568878,0.5177583124182586,0.4947886981442571,0.4529432468522074,0.4187853158265352,-0.6595726013183596,-0.0664805695414543,4.440892098500626e-16
24,20260512_151740_376975,175,174,carpet,0,0,24,8.731186627404025,8.731186627404023,0.04989249501373728,19.807563616603016,21.266467124223713,0.052866016593711956,9.251552903899592,2.046424388885498,1.822116017341613,0.1360224485397339,-0.1007443517446518,1.9064343506949288,0.06332187999755007,39,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,9.251552903899592,0.052866016593711956,0.0,0.0,0.0294593651145566,0.00016833922922603772,0.1999999999999925,0.0011428571428571,0.3188933082398406,0.0018222474756562318,0.0,0.0,0.533675912791597,0.544079281128943,0.5093293614725449,0.4967142163855689,0.4642897307713117,0.4831171899471831,0.3778163364888834,-0.22430837154388494,-0.23676680028438568,1.7763568394002505e-15
25,20260512_151740_376975,175,174,carpet,0,0,25,7.199133829821448,7.199133829821443,0.04113790759897968,18.276389829553494,18.65565814077854,0.04941712782914539,8.647997370100443,2.011737585067749,1.5212774276733398,0.2417617589235305,0.0361208580434322,1.75156420980181,0.11746832140854423,54,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,8.647997370100443,0.04941712782914539,11.455512595756346,0.06546007197575054,0.0,0.0,0.1999999999999925,0.0011428571428571,0.4469776585760542,0.002554158049006024,0.0,0.0,0.5696584713086486,0.49199317293773803,0.4908964341838977,0.4702341450617782,0.5002641584165395,0.45636679487602255,0.36348140736243556,-0.4904601573944092,-0.2056409008800983,4.440892098500626e-15
26,20260512_151740_376975,175,174,carpet,0,0,26,9.498796318960933,9.498796318960927,0.054278836108348154,21.52765064463524,21.859322488307953,0.058056913189987805,10.159959808247866,1.9986499547958367,1.6421903371810913,0.2572739720344543,0.0340399295091629,1.868281922340393,0.14554770270628586,46,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,10.159959808247866,0.058056913189987805,0.6542631615128081,0.003738646637216046,0.0,0.0,0.1999999999999925,0.0011428571428571,0.41536506798103934,0.0023735146741773678,0.0,0.0,0.5429871032100969,0.4751865520381502,0.5186087235222969,0.5196079388101186,0.46685243780591656,0.48636373289860785,0.31852370682172476,-0.3564596176147454,-0.2232340425252914,5.329070518200751e-15
27,20260512_151740_376975,175,174,carpet,0,0,27,7.535826393926277,7.535826393926274,0.04306186510815014,17.877129294703206,18.648769706487656,0.04733284863858868,8.283248511753019,2.0173161029815674,1.6985759735107422,0.2368874996900558,0.0362997576594352,1.83974522794996,0.12946583922420224,54,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,8.283248511753019,0.04733284863858868,1.936762135351655,0.011067212202009458,0.0,0.0,0.1999999999999925,0.0011428571428571,0.4118487683521283,0.002353421533440733,0.0,0.0,0.5034573562722653,0.5341029575041362,0.542143212888789,0.4923477567183519,0.47247990029065734,0.4901205338883613,0.381429374015757,-0.3187401294708252,-0.20058774203062057,2.6645352591003757e-15
28,20260512_155125_851292,175,174,carpet,0,0,28,6.691841480665784,6.691841480665782,0.03823909417523304,16.302698630490383,17.580572515726093,0.04306398065804457,7.536196615157801,2.090991497039795,1.6200059652328491,0.3415497541427612,0.1219420358538627,1.7813348197937011,0.21835374061550414,44,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,7.536196615157801,0.04306398065804457,5.075416091601733,0.02900237766629562,0.0,0.0,0.1999999999999925,0.0011428571428571,0.2890760080798969,0.0016518629033136967,0.0,0.0,0.4982286064752511,0.49896487827811925,0.47327451007108073,0.5492305163906089,0.46576344081333704,0.4537016737926751,0.3597898355828199,-0.4709855318069458,-0.21960771828889847,1.7763568394002505e-15
29,20260512_155125_851292,175,174,carpet,0,0,29,2.69512762431374,2.6951276243137365,0.01540072928179278,10.001471145892266,10.965952277183533,0.026039680233280908,4.556944040824159,1.999714016914368,1.4703763723373413,0.2297211587429046,0.1161575019359588,1.7346037925992692,0.17595786967447827,63,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,4.556944040824159,0.026039680233280908,16.003372568705878,0.09144784324974788,0.0357220198355257,0.00020412582763157543,0.1999999999999925,0.0011428571428571,0.5397942357092338,0.00308453848976705,0.0,0.0,0.5313263038253145,0.4896632513350674,0.5183374982593315,0.5226028000121005,0.5143600755184888,0.4854750404141045,0.3557111105233032,-0.5293376445770266,-0.1135636568069458,3.552713678800501e-15
