phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,29,29,175,100.18083139968208,True,False,True,False,79.23038482666016,4.647269606590271,-5.769616603851318,-85.0,0.003927693702280521,0.005472779273986816,5075,5075,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,30,30,175,92.85440095368939,True,False,True,False,81.99274444580078,3.192053347826004,-3.0072531700134277,-85.0,0.003975053317844868,0.005475922022014856,5250,5250,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,31,1,175,93.61454531480237,True,False,True,False,61.287750244140625,25.273481369018555,-23.712247848510742,-85.0,0.009999999776482582,0.005505179055035114,175,5425,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,32,2,175,100.67581030212052,True,False,True,False,57.25452423095703,28.143808484077454,-27.74547576904297,-85.0,0.009999999776482582,0.005505179055035114,350,5600,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,33,3,175,64.63919166351222,True,False,True,False,65.83361053466797,21.58681297302246,-19.166391372680664,-85.0,0.009999999776482582,0.005505179055035114,525,5775,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,34,4,175,71.01335747060483,True,False,True,False,78.87332916259766,9.692006826400757,-6.126672744750977,-85.0,0.009999999776482582,0.005505179055035114,700,5950,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,35,5,175,63.76742077668152,True,False,True,False,94.0129165649414,-5.400264739990234,9.01291561126709,-85.0,0.009656078182160854,0.005722911562770605,875,6125,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,36,6,175,-42.987920800851064,True,False,True,False,162.14186096191406,-74.69864153862,77.14186096191406,-85.0,0.00924969557672739,0.006258970592170954,1050,6300,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,37,7,175,78.78021030395875,True,False,True,False,92.94966125488281,-4.831179618835449,7.9496612548828125,-85.0,0.008781036362051964,0.006902418099343777,1225,6475,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,38,8,175,64.54440709543113,True,False,True,False,85.74908447265625,3.0221399068832397,0.7490869760513306,-85.0,0.008261439390480518,0.0076711601577699184,1400,6650,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,39,9,175,94.40248470083051,True,False,True,False,75.42707824707031,11.839179515838623,-9.57292366027832,-85.0,0.007702954579144716,0.0085157360881567,1575,6825,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,40,10,175,94.40049075835874,True,False,True,False,73.93560791015625,13.635675191879272,-11.064388275146484,-85.0,0.007124999072402716,0.009416921995580196,1750,7000,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,41,11,175,99.0973977977971,True,False,True,False,74.30528259277344,12.64098870754242,-10.694721221923828,-85.0,0.006531607359647751,0.010454255156219006,1925,7175,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,42,12,175,89.45181609220462,True,False,True,False,71.77696228027344,16.65196657180786,-13.223033905029297,-85.0,0.005958524066954851,0.011269456706941128,2100,7350,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,43,13,175,96.49287417943907,True,False,True,False,83.49607849121094,3.5144928693771362,-1.5039247274398804,-85.0,0.0053899334743618965,0.011448055505752563,2275,7525,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,44,14,175,67.78352843671752,True,False,True,False,108.39166259765625,-20.608859539031982,23.391658782958984,-85.0,0.005115733481943607,0.011394346132874489,2450,7700,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,45,15,175,86.50479663850848,True,False,True,False,94.48361206054688,-5.686783075332642,9.483614921569824,-85.0,0.004833426792174578,0.010866377502679825,2625,7875,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,46,16,175,91.65552911070046,True,False,True,False,83.53266906738281,4.499667644500732,-1.4673337936401367,-85.0,0.004373221658170223,0.010406087152659893,2800,8050,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,47,17,175,85.63954471232543,True,False,True,False,99.93809509277344,-12.949496030807495,14.938097953796387,-85.0,0.00400941027328372,0.009991910308599472,2975,8225,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,48,18,175,84.29343733469436,True,False,True,False,91.73807525634766,-4.326822996139526,6.7380757331848145,-85.0,0.003638644004240632,0.009629257954657078,3150,8400,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,49,19,175,97.68171353234433,True,False,True,False,81.08380889892578,7.9371068477630615,-3.9161946773529053,-85.0,0.0032867048867046833,0.00902682263404131,3325,8575,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,50,20,175,72.88857386819426,True,False,True,False,131.44992065429688,-42.72429966926575,46.44992446899414,-85.0,0.0029828385449945927,0.008434410206973553,3500,8750,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,51,21,175,88.32880857442191,True,False,True,False,86.02482604980469,2.285706639289856,1.0248254537582397,-85.0,0.0027931462973356247,0.008300808258354664,3675,8925,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,52,22,175,102.9012000333027,True,False,True,False,67.41212463378906,19.97123122215271,-17.587873458862305,-85.0,0.0027205352671444416,0.007954205386340618,3850,9100,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,53,23,175,97.44584826665837,True,False,True,False,75.71107482910156,11.046419382095337,-9.288926124572754,-85.0,0.0025906553491950035,0.007577928248792887,4025,9275,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,54,24,175,103.26781375396828,True,False,True,False,76.57403564453125,11.844688177108765,-8.425962448120117,-85.0,0.0024546259082853794,0.0071115815080702305,4200,9450,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,55,25,175,109.87518055262353,True,False,True,False,61.86378860473633,25.559189081192017,-23.136211395263672,-85.0,0.0023441859520971775,0.006858471315354109,4375,9625,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,56,26,175,91.78172162586198,True,False,True,False,85.28248596191406,3.523779332637787,0.28248244524002075,-85.0,0.0022766427136957645,0.0070095243863761425,4550,9800,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,57,27,175,112.80394869415828,True,False,True,False,55.532100677490234,30.00081330537796,-29.467899322509766,-85.0,0.0023030187003314495,0.007067135069519281,4725,9975,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,58,28,175,93.23712046310723,True,False,True,False,92.41486358642578,-4.996047735214233,7.414861679077148,-85.0,0.002352037001401186,0.007328638341277838,4900,10150,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,59,29,175,96.03811887787282,True,False,True,False,73.66622924804688,12.858191132545471,-11.333770751953125,-85.0,0.0024604452773928642,0.007351170759648085,5075,10325,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,60,30,175,96.85848807598678,True,False,True,False,69.55128479003906,18.10016393661499,-15.448718070983887,-85.0,0.002390666864812374,0.0077497586607933044,5250,10500,homogeneous,0.63,30.0,0.63,30.0
