update,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
4429,41831,0.5486107468605042,0.4378531873226166,-47.34528350830078,0.01200165320187807,3.606045722961426,-9.0,9.0,46.723690032958984,12.381360054016113,1.6008695363998413,-0.6608843207359314,9451
4430,41831,0.5796195268630981,0.6298136711120605,-48.773441314697266,0.012014788575470448,5.604095458984375,-9.0,9.0,48.08338928222656,14.675724983215332,1.6544924974441528,-0.6505164504051208,9452
4431,41831,0.29572969675064087,0.3584916591644287,-47.06443786621094,0.012028506025671959,6.964236736297607,-9.0,9.0,46.469852447509766,13.19329833984375,1.676073670387268,-0.6533946394920349,9453
4432,41831,0.36268264055252075,0.33223244547843933,-48.2371711730957,0.01204274408519268,7.652613639831543,-9.0,9.0,47.613609313964844,13.550941467285156,1.6597620248794556,-0.6537665128707886,9454
4433,41831,0.36794328689575195,0.33211809396743774,-46.92286682128906,0.01205745991319418,4.789697170257568,-9.0,9.0,46.15034103393555,12.930570602416992,1.6236881017684937,-0.6660919189453125,9455
4434,41831,0.4832620620727539,0.5539836287498474,-48.342185974121094,0.012072342447936535,3.799375534057617,-9.0,9.0,47.35390853881836,13.750534057617188,1.6105433702468872,-0.6510385870933533,9456
4435,41831,0.6097825765609741,0.7446699142456055,-47.60852813720703,0.012087169103324413,3.30588436126709,-9.0,9.0,46.91823959350586,12.68673038482666,1.604268193244934,-0.6617034077644348,9457
4436,41831,0.909552276134491,0.8960970044136047,-47.450721740722656,0.012101003900170326,1.0971002578735352,-9.0,9.0,46.85025405883789,13.340081214904785,1.555853009223938,-0.6644805073738098,9458
4437,41831,0.5640794038772583,0.5867409110069275,-49.08076477050781,0.012114686891436577,2.8222622871398926,-9.0,9.0,48.38994598388672,13.509724617004395,1.587989091873169,-0.6936064958572388,9459
4438,41831,17.042041778564453,16.63373374938965,-48.27476501464844,0.012128906324505806,7.334662437438965,-9.0,9.0,47.36280059814453,14.338276863098145,1.6484205722808838,-0.6757246255874634,9460
4439,41831,0.5343919396400452,0.6792646646499634,-46.72647476196289,0.012141468934714794,-0.5987458825111389,-9.0,9.0,46.44505310058594,12.474775314331055,1.5161815881729126,-0.6678891181945801,9461
4440,41831,0.9943868517875671,0.9566465020179749,-46.59407043457031,0.012154681608080864,4.58238410949707,-9.0,9.0,46.3685302734375,12.134690284729004,1.5956071615219116,-0.6779117584228516,9462
4441,41831,11.839421272277832,11.265883445739746,-46.95425796508789,0.012168483808636665,4.429129600524902,-9.0,9.0,46.19618225097656,13.835957527160645,1.5872315168380737,-0.6970478892326355,9463
4442,41831,1.3874320983886719,1.1263772249221802,-47.020355224609375,0.012181528843939304,1.4001152515411377,-9.0,9.0,46.59436798095703,15.071622848510742,1.5648558139801025,-0.6881768107414246,9464
4443,41831,0.7341330647468567,0.6662690043449402,-47.290042877197266,0.012193813920021057,1.2191157341003418,-9.0,9.0,46.67881393432617,13.199986457824707,1.51958167552948,-0.7083563208580017,9465
4444,41831,1.46099853515625,1.1968227624893188,-47.740604400634766,0.012204919010400772,0.07525849342346191,-9.0,9.0,47.027137756347656,14.27281665802002,1.5255988836288452,-0.7126500010490417,9466
4445,41831,0.5998906493186951,0.5313760042190552,-47.247100830078125,0.012215521186590195,1.3569004535675049,-9.0,9.0,46.36278533935547,12.37643051147461,1.5483644008636475,-0.7180142402648926,9467
4446,41831,0.8884104490280151,0.7368835210800171,-47.326255798339844,0.012225532904267311,1.0573322772979736,-9.0,9.0,46.82634735107422,13.471388816833496,1.5144323110580444,-0.7036888003349304,9468
4447,41831,0.4425079822540283,0.4576806426048279,-47.614707946777344,0.01223416905850172,-0.8860452175140381,-9.0,9.0,47.02173614501953,12.695390701293945,1.527147889137268,-0.6991701126098633,9469
4448,41831,0.783635139465332,0.7933942079544067,-46.622013092041016,0.012242922559380531,2.2266390323638916,-9.0,9.0,46.01319885253906,13.620603561401367,1.559414029121399,-0.6803631782531738,9470
4449,41831,0.9423732757568359,0.8711428046226501,-47.92637252807617,0.012250917963683605,0.24442163109779358,-9.0,9.0,46.938228607177734,13.702424049377441,1.5112541913986206,-0.7280951142311096,9471
4450,41831,0.864594578742981,0.9163448214530945,-48.07238006591797,0.01225908100605011,2.208627223968506,-9.0,9.0,47.158424377441406,12.798860549926758,1.5110582113265991,-0.7423445582389832,9472
4451,41831,1.5003130435943604,1.698466420173645,-47.85055923461914,0.012266156263649464,-0.6416735649108887,-9.0,9.0,47.40872573852539,13.142319679260254,1.5309423208236694,-0.6774625778198242,9473
4452,41831,0.7563421130180359,0.733734667301178,-46.93812561035156,0.012273762375116348,2.8149993419647217,-9.0,9.0,46.0643310546875,12.385412216186523,1.5638978481292725,-0.7071592211723328,9474
4453,41831,0.7054676413536072,0.5979100465774536,-47.483436584472656,0.012279821559786797,-1.8077030181884766,-9.0,9.0,46.41563034057617,13.228007316589355,1.4862762689590454,-0.699158787727356,9475
